gigId,calendarEventId,calendarId,sourceCalendarName,venueSiteId,venueName,gigDate,startTime,endTime,status,address,location,summary,description,isPrivateEvent,isAllDay,sourceUrl,lastSeenAt,updatedAt
justdeedeemusic-gmail-com-5bt3r2gkrea98bkkpadj1jmh95-google-com,5bt3r2gkrea98bkkpadj1jmh95@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Das Weinhaus Open Mic,2026-02-15,3:00pm,6:00pm,COMPLETED,,,Das Weinhaus Open Mic,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-74gqltunvi337fnjp4c4k0q7vk-google-com,74gqltunvi337fnjp4c4k0q7vk@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Ridge & Rail,2026-03-01,4:30pm,7:30pm,COMPLETED,,,Ridge & Rail,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-65lnbq7eu5cv2m7dr1hc2qf7hn-google-com,65lnbq7eu5cv2m7dr1hc2qf7hn@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Bummin' Beaver Brewery,2026-03-07,6:00pm,9:00pm,COMPLETED,"11610 E Washington St, Chagrin Falls, OH 44023","11610 E Washington St, Chagrin Falls, OH 44023",Bummin' Beaver Brewery,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-a7391f19-4a50-4c71-9c06-5dc1b4d110e2,A7391F19-4A50-4C71-9C06-5DC1B4D110E2,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Patina Porch,2026-03-14,6:00pm,8:00pm,COMPLETED,,,Patina Porch,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-7r4h5c9ep6v5bvv8ops3a9ku6n-google-com,7r4h5c9ep6v5bvv8ops3a9ku6n@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Das Weinhaus Open Mic,2026-03-15,3:00pm,6:00pm,COMPLETED,,,Das Weinhaus Open Mic,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-10kolkcqhqip2ck7m3u85f1tp0-google-com,10kolkcqhqip2ck7m3u85f1tp0@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Little Birdie Wine Nest,2026-03-18,6:30pm,8:30pm,COMPLETED,,,Little Birdie Wine Nest,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-50lctdhjfti2fgig26gtla0le4-google-com,50lctdhjfti2fgig26gtla0le4@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Ridge & Rail,2026-03-25,7:00pm,10:00pm,COMPLETED,,,Ridge & Rail,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-7jhdvm94hva0216s3mmbfnealv-google-com,7jhdvm94hva0216s3mmbfnealv@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,JDDM Spring Tour,2026-03-27,,,COMPLETED,,,JDDM Spring Tour,,,TRUE,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
jddm-web-events-7r1qk8l0kvd2u73tdb5od44ft3-google-com,7r1qk8l0kvd2u73tdb5od44ft3@google.com,jddm-web-events,JDDM Web Events,,JDDM Spring Tour,2026-03-27,,,COMPLETED,,,JDDM Spring Tour,,,TRUE,/Users/carterswarm/Downloads/Google Calendar Export.ical/JDDM Web Events_051b2fd8ffc9844eed9867801c9a348f546e282a484f7a33f47543273162a7ba@group.calendar.google.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-5cdkqsduuu4fvacv3haq5m8b9u-google-com,5cdkqsduuu4fvacv3haq5m8b9u@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,The Phoenix Brewing Company,2026-04-11,7:00pm,10:00pm,COMPLETED,,,The Phoenix Brewing Company,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-7fde5cb5-e344-4b46-b24d-cd2b224dd9e8,7FDE5CB5-E344-4B46-B24D-CD2B224DD9E8,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Olesia’s,2026-04-17,6:30pm,9:30pm,COMPLETED,,,Olesia’s,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-7rgbf9nmbsrrm5ei6hme33sghg-google-com,7rgbf9nmbsrrm5ei6hme33sghg@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Das Weinhaus Open Mic,2026-04-19,3:00pm,7:00pm,COMPLETED,,,Das Weinhaus Open Mic,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-60msgdls9puefn4cg6gv51p9sc-google-com,60msgdls9puefn4cg6gv51p9sc@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Bait House Brewery,2026-04-24,6:00pm,9:00pm,COMPLETED,,,Bait House Brewery,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-6g6uh6se43trjafteianlklgqh-google-com,6g6uh6se43trjafteianlklgqh@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Carso Rosso Winery,2026-05-01,5:00pm,8:00pm,COMPLETED,,,Carso Rosso Winery,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-4jlqoo3fts3p1lg6vd2acvdnev-google-com,4jlqoo3fts3p1lg6vd2acvdnev@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Haymaker Farmers' Market Music,2026-05-02,10:00am,12:00pm,COMPLETED,,,Haymaker Farmers' Market Music,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-04vohko72mug00cnd5otfjmafv-google-com,04vohko72mug00cnd5otfjmafv@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Baci Winery,2026-05-02,5:00pm,8:00pm,PROPOSED,,,Baci Winery - Proposed,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-6r6qd4hrtcp70lg22ds7boho4i-google-com,6r6qd4hrtcp70lg22ds7boho4i@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Brighton Brewing,2026-05-06,7:00pm,9:00pm,BOOKED,,,Brighton Brewing,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
jddm-web-events-0hcvnimnt3esdlf82bjtdncuk9-google-com,0hcvnimnt3esdlf82bjtdncuk9@google.com,jddm-web-events,JDDM Web Events,,Private Event,2026-05-08,6:00pm,10:00pm,BOOKED,,,JDDM 2026 Scheduled Private Event,,TRUE,,/Users/carterswarm/Downloads/Google Calendar Export.ical/JDDM Web Events_051b2fd8ffc9844eed9867801c9a348f546e282a484f7a33f47543273162a7ba@group.calendar.google.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
jddm-web-events-1s1fq43laem86f5kkg2deg65v6-google-com,1s1fq43laem86f5kkg2deg65v6@google.com,jddm-web-events,JDDM Web Events,,Private Event,2026-05-09,1:00pm,6:00pm,BOOKED,,,JDDM 2026 Scheduled Private Event,,TRUE,,/Users/carterswarm/Downloads/Google Calendar Export.ical/JDDM Web Events_051b2fd8ffc9844eed9867801c9a348f546e282a484f7a33f47543273162a7ba@group.calendar.google.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-7lvje09ofgq6va704skuu887s6-google-com,7lvje09ofgq6va704skuu887s6@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Village Inn,2026-05-15,7:30pm,10:30pm,BOOKED,,,Village Inn,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-3go25crecvt5c5n2dn5s0fbl65-google-com,3go25crecvt5c5n2dn5s0fbl65@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Main Street Wooster,2026-05-16,6:00pm,8:00pm,BOOKED,,,Main Street Wooster,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-5qvhm4thk3hgivl2b8sj15drej-google-com,5qvhm4thk3hgivl2b8sj15drej@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Das Weinhaus Open Mic,2026-05-17,3:00pm,6:00pm,BOOKED,,,Das Weinhaus Open Mic,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
jddm-web-events-5eimro6b288h380soce9cc560p-google-com,5eimro6b288h380soce9cc560p@google.com,jddm-web-events,JDDM Web Events,,Private Event,2026-05-21,,,BOOKED,,,JDDM 2026 Scheduled Private Event,,TRUE,TRUE,/Users/carterswarm/Downloads/Google Calendar Export.ical/JDDM Web Events_051b2fd8ffc9844eed9867801c9a348f546e282a484f7a33f47543273162a7ba@group.calendar.google.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
jddm-web-events-5jbj7cqe6k2gps6rojt0a9oij0-google-com,5jbj7cqe6k2gps6rojt0a9oij0@google.com,jddm-web-events,JDDM Web Events,,Private Event,2026-05-22,,,BOOKED,,,JDDM 2026 Scheduled Private Event,,TRUE,TRUE,/Users/carterswarm/Downloads/Google Calendar Export.ical/JDDM Web Events_051b2fd8ffc9844eed9867801c9a348f546e282a484f7a33f47543273162a7ba@group.calendar.google.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
jddm-web-events-5iu41ai2tum33m1gq1uvsbo1mp-google-com,5iu41ai2tum33m1gq1uvsbo1mp@google.com,jddm-web-events,JDDM Web Events,,Private Event,2026-05-23,,,BOOKED,,,JDDM 2026 Scheduled Private Event,,TRUE,TRUE,/Users/carterswarm/Downloads/Google Calendar Export.ical/JDDM Web Events_051b2fd8ffc9844eed9867801c9a348f546e282a484f7a33f47543273162a7ba@group.calendar.google.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
jddm-web-events-1tui6eij94k43a8c9vpg4kucp5-google-com,1tui6eij94k43a8c9vpg4kucp5@google.com,jddm-web-events,JDDM Web Events,,Private Event,2026-05-24,,,BOOKED,,,JDDM 2026 Scheduled Private Event,,TRUE,TRUE,/Users/carterswarm/Downloads/Google Calendar Export.ical/JDDM Web Events_051b2fd8ffc9844eed9867801c9a348f546e282a484f7a33f47543273162a7ba@group.calendar.google.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-25vo7mh21ckba1muv2bfto0had-google-com,25vo7mh21ckba1muv2bfto0had@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Castaway Craigs - Lake Milton,2026-05-30,2:00pm,5:00pm,BOOKED,,,Castaway Craigs - Lake Milton,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-6pck8ccbrnt1dp2lri6esfshmj-google-com,6pck8ccbrnt1dp2lri6esfshmj@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Markko Vineyard,2026-06-06,2:00pm,5:00pm,BOOKED,,,Markko Vineyard,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-6drjslp652taglafilkc3agclg-google-com,6drjslp652taglafilkc3agclg@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Paninis Brunswick,2026-06-07,4:00pm,7:00pm,BOOKED,,,Paninis Brunswick,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-2ds75pvub86kj566d8g262qrv0-google-com,2ds75pvub86kj566d8g262qrv0@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Pipe Creek Wharf,2026-06-12,5:00pm,8:00pm,BOOKED,,,Pipe Creek Wharf,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-4kg44ktggf0bf5f07rv8q66k56-google-com,4kg44ktggf0bf5f07rv8q66k56@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,LALA's in the lakes (trial),2026-06-13,6:00pm,9:00pm,BOOKED,,,LALA's in the lakes (trial),,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-0d723581nj9f26fl9uooscmdvk-google-com,0d723581nj9f26fl9uooscmdvk@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,JDDM Summer Tour,2026-06-18,,,BOOKED,,,JDDM Summer Tour,,,TRUE,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
jddm-web-events-085mf1ln0sp70gd0184cji29ng-google-com,085mf1ln0sp70gd0184cji29ng@google.com,jddm-web-events,JDDM Web Events,,JDDM Summer Tour,2026-06-18,,,BOOKED,,,JDDM Summer Tour,,,TRUE,/Users/carterswarm/Downloads/Google Calendar Export.ical/JDDM Web Events_051b2fd8ffc9844eed9867801c9a348f546e282a484f7a33f47543273162a7ba@group.calendar.google.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-537aq22nge6ml0eemgse7rrjcc-google-com,537aq22nge6ml0eemgse7rrjcc@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Brighton Brewing,2026-07-08,7:00pm,9:00pm,BOOKED,,,Brighton Brewing,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-0jcmr3h4i3jnlmmpcktho503c5-google-com,0jcmr3h4i3jnlmmpcktho503c5@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Village Inn,2026-07-10,8:00pm,11:00pm,BOOKED,,,Village Inn,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-2e9a184e-0f73-43c1-892d-7d6ca9c16bb3,2E9A184E-0F73-43C1-892D-7D6CA9C16BB3,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Crocker Park,2026-07-12,4:00pm,6:00pm,BOOKED,,,Crocker Park,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-7tl8af0baq2ibqssh0hmkc58if-google-com,7tl8af0baq2ibqssh0hmkc58if@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Bummin' Beaver Brewery,2026-07-17,6:00pm,9:00pm,BOOKED,"11610 E Washington St, Chagrin Falls, OH 44023","11610 E Washington St, Chagrin Falls, OH 44023",Bummin' Beaver Brewery,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-2mrdbt3goib9v8g2kms4jqpgi9-google-com,2mrdbt3goib9v8g2kms4jqpgi9@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Pint & Pie Works,2026-07-18,6:00pm,9:00pm,BOOKED,,,Pint & Pie Works,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-45rv28t5bm1gelgtq31ejr4r3q-google-com,45rv28t5bm1gelgtq31ejr4r3q@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Das Weinhaus,2026-07-19,3:00pm,6:00pm,BOOKED,,,Das Weinhaus,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-h1hpvvaukltetnnmlssef4o74s-google-com,h1hpvvaukltetnnmlssef4o74s@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,White Timbers,2026-07-25,6:00pm,8:00pm,BOOKED,,,White Timbers,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-uuslbh9qqdelp1un8bfub21b8s-google-com,uuslbh9qqdelp1un8bfub21b8s@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Lorain Brewing,2026-07-26,1:00pm,4:00pm,BOOKED,,,Lorain Brewing,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-13oiil9a2jiouktpsnejldnaet-google-com,13oiil9a2jiouktpsnejldnaet@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Baci Winery,2026-07-31,5:00pm,8:00pm,PROPOSED,,,Baci Winery - Proposed,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-0u4ovf02t8kpgd4g8md71cs7gn-google-com,0u4ovf02t8kpgd4g8md71cs7gn@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Seville Farmers Market,2026-08-01,9:00am,12:00pm,BOOKED,,,Seville Farmers Market,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-288b1c09-705c-4c4f-92aa-32a5eb5cc7fc,288B1C09-705C-4C4F-92AA-32A5EB5CC7FC,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Castaway Craigs - Lake Milton,2026-08-02,2:00pm,5:00pm,BOOKED,,,Castaway Craigs - Lake Milton,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-1ohhuq5le7a0lcfl4i62e3t2hi-google-com,1ohhuq5le7a0lcfl4i62e3t2hi@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Pipe Creek Wharf,2026-08-07,5:00pm,8:00pm,BOOKED,,,Pipe Creek Wharf,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-61lvejoptcqi94f9f1bj0ng0r8-google-com,61lvejoptcqi94f9f1bj0ng0r8@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Markko Vineyard,2026-08-08,2:00pm,5:00pm,BOOKED,,,Markko Vineyard,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-1e444o6si6feukdkko56qqquj4-google-com,1e444o6si6feukdkko56qqquj4@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Bummin' Beaver Brewery,2026-08-14,6:00pm,9:00pm,BOOKED,"11610 E Washington St, Chagrin Falls, OH 44023","11610 E Washington St, Chagrin Falls, OH 44023",Bummin' Beaver Brewery,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-39pah3re4u66av8bvdv8qe7hhv-google-com,39pah3re4u66av8bvdv8qe7hhv@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Pint & Pie Works,2026-08-15,6:00pm,9:00pm,BOOKED,,,Pint & Pie Works,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-1japr7ndhb4kvah96lat0bjfg0-google-com,1japr7ndhb4kvah96lat0bjfg0@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Das Weinhaus,2026-08-16,3:00pm,6:00pm,BOOKED,,,Das Weinhaus,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-4uh80ul51m231ilj2gpg65rpqr-google-com,4uh80ul51m231ilj2gpg65rpqr@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Pipe Creek Wharf,2026-08-21,5:00pm,8:00pm,BOOKED,,,Pipe Creek Wharf,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-42bthrd9h5ju29dmj0dg1p6rm6-google-com,42bthrd9h5ju29dmj0dg1p6rm6@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Seville Farmers Market,2026-08-22,9:00am,12:00pm,BOOKED,,,Seville Farmers Market,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-36f4bcpuh1l6je590ijv0h8e3o-google-com,36f4bcpuh1l6je590ijv0h8e3o@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Travelers Grille,2026-08-29,8:00pm,11:00pm,BOOKED,,,Travelers Grille,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
jddm-web-events-3n0cbvkt0jc9cedon95b56fjsg-google-com,3n0cbvkt0jc9cedon95b56fjsg@google.com,jddm-web-events,JDDM Web Events,,JDDM 2026 Scheduled Public Event,2026-08-29,8:00pm,11:00pm,BOOKED,,,JDDM 2026 Scheduled Public Event,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/JDDM Web Events_051b2fd8ffc9844eed9867801c9a348f546e282a484f7a33f47543273162a7ba@group.calendar.google.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-1ab95f1o2uqpgo957c2rhbt66e-google-com,1ab95f1o2uqpgo957c2rhbt66e@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Brighton Brewing,2026-09-02,7:00pm,9:00pm,BOOKED,,,Brighton Brewing,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-3e1cn51kdejpk5lqri851fl419-google-com,3e1cn51kdejpk5lqri851fl419@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Wooster Famers Market,2026-09-12,9:00am,11:00am,BOOKED,,,Wooster Famers Market,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-5cjtmhfp0jvi3gv4k8k7u6fspq-google-com,5cjtmhfp0jvi3gv4k8k7u6fspq@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Village Inn,2026-09-19,8:00pm,11:00pm,BOOKED,,,Village Inn,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-7gc49jbgduinqom4pu2pvnkrp0-google-com,7gc49jbgduinqom4pu2pvnkrp0@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Das Weinhaus,2026-09-20,3:00pm,6:00pm,BOOKED,,,Das Weinhaus,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-1bbf23v52c4ccbsp6qb9dritjt-google-com,1bbf23v52c4ccbsp6qb9dritjt@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Markko Vineyard,2026-09-26,2:00pm,5:00pm,BOOKED,,,Markko Vineyard,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-1ljoc15mjg68akfkgso3dgpmvm-google-com,1ljoc15mjg68akfkgso3dgpmvm@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Secret At Center,2026-10-02,6:00pm,9:00pm,BOOKED,,,Secret At Center,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
